x1	x2	t
16.608409	12.066752	49.000000
16.364343	10.912016	49.100000
16.302436	9.863311	49.200000
16.403588	8.915953	49.300000
16.654450	8.063866	49.400000
17.046204	7.300259	49.500000
17.573650	6.618085	49.600000
18.234538	6.010363	49.700000
19.029064	5.470374	49.800000
19.959501	4.991795	49.900000
21.029924	4.568771	50.000000
22.246005	4.195955	50.100000
23.614855	3.868524	50.200000
25.144898	3.582179	50.300000
26.845765	3.333135	50.400000
28.728192	3.118112	50.500000
30.803913	2.934321	50.600000
33.085532	2.779461	50.700000
35.586350	2.651720	50.800000
38.320143	2.549783	50.900000
41.300851	2.472863	51.000000
44.542145	2.420743	51.100000
48.056828	2.393851	51.200000
51.856011	2.393365	51.300000
55.947966	2.421368	51.400000
60.336549	2.481059	51.500000
65.019038	2.577054	51.600000
69.983173	2.715789	51.700000
75.203138	2.906074	51.800000
80.634163	3.159817	51.900000
86.205392	3.492962	52.000000
91.810723	3.926634	52.100000
97.297597	4.488408	52.200000
102.454435	5.213442	52.300000
106.998941	6.144848	52.400000
110.572258	7.332109	52.500000
112.748056	8.825527	52.600000
113.069736	10.664197	52.700000
111.128658	12.855786	52.800000
106.683693	15.350462	52.900000
99.791982	18.019115	53.000000
90.884852	20.653184	53.100000
80.719733	22.999685	53.200000
70.199945	24.824707	53.300000
60.144584	25.975580	53.400000
51.123215	26.410286	53.500000
43.412824	26.185776	53.600000
37.052285	25.421244	53.700000
31.933614	24.258652	53.800000
27.883342	22.834091	53.900000
24.716333	21.262716	54.000000
22.263820	19.634053	54.100000
20.384071	18.013281	54.200000
18.963559	16.445105	54.300000
17.913924	14.958214	54.400000
17.167639	13.569357	54.500000
16.673750	12.286712	54.600000
16.394228	11.112501	54.700000
16.301044	10.044948	54.800000
16.373900	9.079715	54.900000
16.598510	8.210920	55.000000
16.965312	7.431860	55.100000
17.468509	6.735508	55.200000
18.105362	6.114854	55.300000
18.875653	5.563119	55.400000
19.781304	5.073903	55.500000
20.826083	4.641261	55.600000
22.015386	4.259754	55.700000
23.356073	3.924464	55.800000
24.856341	3.630998	55.900000
26.525608	3.375478	56.000000
28.374421	3.154534	56.100000
30.414342	2.965290	56.200000
32.657828	2.805356	56.300000
35.118069	2.672832	56.400000
37.808777	2.566312	56.500000
40.743889	2.484909	56.600000
43.937163	2.428300	56.700000
47.401613	2.396791	56.800000
51.148730	2.391413	56.900000
55.187399	2.414072	57.000000
59.522416	2.467748	57.100000
64.152438	2.556772	57.200000
69.067189	2.687217	57.300000
74.243655	2.867417	57.400000
79.640961	3.108656	57.500000
85.193575	3.426072	57.600000
90.802531	3.839762	57.700000
96.324563	4.376043	57.800000
101.559683	5.068642	57.900000
106.239057	5.959276	58.000000
110.017565	7.096539	58.100000
112.479316	8.531255	58.200000
113.168705	10.305793	58.300000
111.660616	12.435335	58.400000
107.673638	14.882368	58.500000
101.202797	17.532981	58.600000
92.611187	20.191456	58.700000
82.607472	22.608664	58.800000
72.085813	24.542123	58.900000
61.895904	25.821085	59.000000
52.659175	26.383334	59.100000
44.703468	26.270259	59.200000
38.104176	25.592909	59.300000
32.773128	24.491660	59.400000
28.543842	23.105149	59.500000
25.230564	21.552899	59.600000
22.660396	19.929087	59.700000
20.686445	18.303044	59.800000
19.190247	16.722840	59.900000
18.079205	15.219736	60.000000
17.282360	13.812364	60.100000
16.746055	12.510236	60.200000
16.430167	11.316485	60.300000
16.305047	10.229940	60.400000
16.349143	9.246637	60.500000
16.547188	8.360912	60.600000
16.888849	7.566168	60.700000
17.367708	6.855408	60.800000
17.980516	6.221599	60.900000
18.726634	5.657909	61.000000
19.607622	5.157860	61.100000
20.626931	4.715422	61.200000
21.789676	4.325064	61.300000
23.102466	3.981771	61.400000
